Brand,Model,Generation,Modification (Engine),Start of production,End of production,Powertrain Architecture,Body type,Seats,Doors,Performance specs,Fuel consumption (economy) - urban,Fuel consumption (economy) - extra urban,Fuel consumption (economy) - combined,Fuel Type,Acceleration 0 - 100 km/h,Acceleration 0 - 62 mph,Acceleration 0 - 60 mph,Maximum speed,Weight-to-power ratio,Weight-to-torque ratio,Engine specs,Power,Power per litre,Torque,Engine Model/Code,Engine displacement,Number of cylinders,Position of cylinders,Cylinder Bore,Piston Stroke,Compression ratio,Number of valves per cylinder,Fuel System,Engine aspiration,Engine oil capacity,Oil viscosity,Coolant,(adsbygoogle = window.adsbygoogle || []).push({});,"Space, Volume and weights",Kerb Weight,Trunk (boot) space - minimum,Fuel tank capacity,Dimensions,Length,Width,Height,Wheelbase,Front track,Rear (Back) track,"Drivetrain, brakes and suspension specs",Drivetrain Architecture,Drive wheel,Number of Gears (automatic transmission),Front suspension,Rear suspension,Front brakes,Rear brakes,Assisting systems,Power steering,Tires size,Acceleration 0 - 60 mph (Calculated by Auto-Data.net),Maximum engine speed,Engine location,Valvetrain,Drag coefficient (Cd),Minimum turning circle (turning diameter),Steering type,Wheel rims size,Number of Gears (manual transmission),Max. weight,Max load,Permitted trailer load without brakes,CO2 emissions,Engine systems,Permitted trailer load with brakes (12%),Engine oil specification,Width including mirrors,Electric cars and hybrids specs,Gross battery capacity,All-electric range,Electric motor 1,Electric motor power,Electric motor Torque,Electric motor 2,System power,System torque,Internal combustion engine specs,Emission standard,Trunk (boot) space - maximum,Ride height (ground clearance),Approach angle,Departure angle,Front overhang,Rear overhang,100 km/h - 0,Wading depth,Fuel consumption (economy) - urban (Ethanol - E85),Fuel consumption (economy) - extra urban (Ethanol - E85),Power (Ethanol - E85),Power per litre (Ethanol - E85),Torque (Ethanol - E85),Max. roof load,Permitted towbar download,Battery voltage,Battery technology,Average Energy consumption,Power (CNG),Power per litre (CNG),Torque (CNG),Ramp angle,Permitted trailer load with brakes (8%),Net (usable) battery capacity,All-electric range (WLTP),Average Energy consumption (WLTP),Width with mirrors folded,Fuel consumption (economy) - urban (NEDC),Fuel consumption (economy) - extra urban (NEDC),Fuel consumption (economy) - combined (NEDC),CO2 emissions (NEDC),AdBlue tank,Fuel consumption at Low speed (WLTP),Fuel consumption at Medium speed (WLTP),Fuel consumption at high speed (WLTP),Fuel consumption at very high speed (WLTP),Combined fuel consumption (WLTP),CO2 emissions (WLTP),"Fuel consumption (economy) - urban (NEDC, WLTP equivalent)","Fuel consumption (economy) - extra urban (NEDC, WLTP equivalent)","Fuel consumption (economy) - combined (NEDC, WLTP equivalent)","CO2 emissions (NEDC, WLTP equivalent)",Fuel consumption (economy) - combined (Ethanol - E85),CO2 emissions (Ethanol - E85),Fuel consumption (economy) - urban (LPG) (NEDC),Fuel consumption (economy) - extra urban (LPG) (NEDC),Fuel consumption (economy) - combined (LPG) (NEDC),CO2 emissions (LPG) (NEDC),Fuel tank capacity (LPG),All-electric range (NEDC),Average Energy consumption (NEDC),Acceleration 0 - 300 km/h
Cadillac,ATS,ATS Sedan,V 3.6 V6 (471 Hp) Automatic,2016 year,,Internal Combustion engine,Sedan,5,4,Performance specs,14.7 l/100 km  16 US mpg19.22 UK mpg6.8 km/l,9.8 l/100 km  24 US mpg28.82 UK mpg10.2 km/l,12.4 l/100 km  18.97 US mpg22.78 UK mpg8.06 km/l,Petrol (Gasoline),4.2 sec,4.2 sec,,298 km/h  185.17 mph,"3.7 kg/Hp, 272.4 Hp/tonne","2.9 kg/Nm, 348.8 Nm/tonne",Engine specs,471 Hp @ 5850 rpm.,132.2 Hp/l,603 Nm @ 3500 rpm.  444.75 lb.-ft. @ 3500 rpm.,LF4,3564 cm3 217.49 cu. in.,6,V-engine,94 mm  3.7 in.,85.6 mm  3.37 in.,10.2,4,Direct injection,"Twin-Turbo, Intercooler",6.6 l  6.97 US qt | 5.81 UK qt,Log in to see.,10.2 l  10.78 US qt | 8.97 UK qt,(adsbygoogle = window.adsbygoogle || []).push({});,"Space, Volume and weights",1729 kg  3811.79 lbs.,295 l  10.42 cu. ft.,60.5 l  15.98 US gal | 13.31 UK gal,Dimensions,4673 mm  183.98 in.,1811 mm  71.3 in.,1415 mm  55.71 in.,2775 mm  109.25 in.,1538 mm  60.55 in.,1536 mm  60.47 in.,"Drivetrain, brakes and suspension specs",The Internal combustion engine (ICE) drives the rear wheels of the vehicle.,Rear wheel drive,8 Hydra-Matic,"Independent, Spring McPherson, with stabilizer",Multi-link independent,Ventilated discs,Ventilated discs,ABS (Anti-lock braking system),Electric Steering,255/35 R18; 275/35 R18,4 sec,6500 rpm.,"Front, Longitudinal",DOHC-VVT,0.32,11.7 m  38.39 ft.,Steering rack and pinion,9J x 18; 9.5J x 18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cadillac,ATS,ATS Sedan,V 3.6 V6 (471 Hp),2016 year,,Internal Combustion engine,Sedan,5,4,Performance specs,13.8 l/100 km  17.04 US mpg20.47 UK mpg7.25 km/l,10.2 l/100 km  23.06 US mpg27.69 UK mpg9.8 km/l,12.4 l/100 km  18.97 US mpg22.78 UK mpg8.06 km/l,Petrol (Gasoline),4.2 sec,4.2 sec,,298 km/h  185.17 mph,"3.7 kg/Hp, 272.4 Hp/tonne","2.9 kg/Nm, 348.8 Nm/tonne",Engine specs,471 Hp @ 5850 rpm.,132.2 Hp/l,603 Nm @ 3500 rpm.  444.75 lb.-ft. @ 3500 rpm.,LF4,3564 cm3 217.49 cu. in.,6,V-engine,94 mm  3.7 in.,85.6 mm  3.37 in.,10.2,4,Direct injection,"Twin-Turbo, Intercooler",6.6 l  6.97 US qt | 5.81 UK qt,Log in to see.,10.2 l  10.78 US qt | 8.97 UK qt,(adsbygoogle = window.adsbygoogle || []).push({});,"Space, Volume and weights",1729 kg  3811.79 lbs.,295 l  10.42 cu. ft.,60.5 l  15.98 US gal | 13.31 UK gal,Dimensions,4673 mm  183.98 in.,1811 mm  71.3 in.,1415 mm  55.71 in.,2775 mm  109.25 in.,1538 mm  60.55 in.,1536 mm  60.47 in.,"Drivetrain, brakes and suspension specs",The Internal combustion engine (ICE) drives the rear wheels of the vehicle.,Rear wheel drive,,"Independent, Spring McPherson, with stabilizer",Multi-link independent,Ventilated discs,Ventilated discs,ABS (Anti-lock braking system),Electric Steering,255/35 R18; 275/35 R18,4 sec,6500 rpm.,"Front, Longitudinal",DOHC-VVT,0.32,11.7 m  38.39 ft.,Steering rack and pinion,9J x 18; 9.5J x 18,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cadillac,ATS,ATS Sedan,V 3.6 V6 (461 Hp) Automatic,2016 year,,Internal Combustion engine,Sedan,5,4,Performance specs,,,,Petrol (Gasoline),,,,,,,Engine specs,461 Hp @ 5750 rpm.,129.3 Hp/l,603 Nm @ 3500 rpm.  444.75 lb.-ft. @ 3500 rpm.,LF4,3564 cm3 217.49 cu. in.,6,V-engine,94 mm  3.7 in.,85.6 mm  3.37 in.,10.2,4,Direct injection,Naturally aspirated engine,6.6 l  6.97 US qt | 5.81 UK qt,Log in to see.,10.2 l  10.78 US qt | 8.97 UK qt,(adsbygoogle = window.adsbygoogle || []).push({});,"Space, Volume and weights",,381 l  13.45 cu. ft.,62.5 l  16.51 US gal | 13.75 UK gal,Dimensions,4673 mm  183.98 in.,1811 mm  71.3 in.,1415 mm  55.71 in.,2775 mm  109.25 in.,1538 mm  60.55 in.,1536 mm  60.47 in.,"Drivetrain, brakes and suspension specs",The Internal combustion engine (ICE) drives the rear wheels of the vehicle.,Rear wheel drive,8,"Independent, Spring McPherson, with stabilizer",Multi-link independent,Ventilated discs,Ventilated discs,ABS (Anti-lock braking system),Electric Steering,255/35 ZR18; 275/35 ZR18,,6500 rpm.,"Front, Longitudinal",DOHC,,11.7 m  38.39 ft.,Steering rack and pinion,9J x 18; 9.5J x 18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cadillac,ATS,ATS Sedan,3.6 V6 (340 Hp) AWD Automatic,2013 year,,Internal Combustion engine,Sedan,5,4,Performance specs,12.4 l/100 km  18.97 US mpg22.78 UK mpg8.06 km/l,8.4 l/100 km  28 US mpg33.63 UK mpg11.9 km/l,10.7 l/100 km  21.98 US mpg26.4 UK mpg9.35 km/l,Petrol (Gasoline),,,,,"4.8 kg/Hp, 206.6 Hp/tonne","4.3 kg/Nm, 234.5 Nm/tonne",Engine specs,340 Hp @ 6800 rpm.,93.4 Hp/l,386 Nm @ 5300 rpm.  284.7 lb.-ft. @ 5300 rpm.,LGX,3640 cm3 222.13 cu. in.,6,V-engine,95 mm  3.74 in.,85.6 mm  3.37 in.,11.5,4,Direct injection,Naturally aspirated engine,6.1 l  6.45 US qt | 5.37 UK qt,Log in to see.,10.2 l  10.78 US qt | 8.97 UK qt,(adsbygoogle = window.adsbygoogle || []).push({});,"Space, Volume and weights",1646 kg  3628.81 lbs.,294 l  10.38 cu. ft.,60.5 l  15.98 US gal | 13.31 UK gal,Dimensions,4643 mm  182.8 in.,1805 mm  71.06 in.,1421 mm  55.94 in.,2775 mm  109.25 in.,1512 mm  59.53 in.,1548 mm  60.94 in.,"Drivetrain, brakes and suspension specs",,All wheel drive (4x4),8 Hydra-Matic,"Independent, Spring McPherson, with stabilizer",Multi-link independent,Ventilated discs,Ventilated discs,ABS (Anti-lock braking system),Electric Steering,225/45 R17; 225/40 R18,,7200 rpm.,"Front, Longitudinal",DOHC-VVT,0.30,11.6 m  38.06 ft.,Steering rack and pinion,8J x 17; 8J x 18; 9J x 18,,,,454 kg  1000.9 lbs.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cadillac,ATS,ATS Sedan,3.6 V6 (340 Hp) Automatic,2013 year,,Internal Combustion engine,Sedan,5,4,Performance specs,11.8 l/100 km  19.93 US mpg23.94 UK mpg8.47 km/l,7.8 l/100 km  30.16 US mpg36.22 UK mpg12.82 km/l,9.8 l/100 km  24 US mpg28.82 UK mpg10.2 km/l,Petrol (Gasoline),,,,,"4.6 kg/Hp, 216.6 Hp/tonne","4.1 kg/Nm, 245.9 Nm/tonne",Engine specs,340 Hp @ 6800 rpm.,93.4 Hp/l,386 Nm @ 5300 rpm.  284.7 lb.-ft. @ 5300 rpm.,LGX,3640 cm3 222.13 cu. in.,6,V-engine,95 mm  3.74 in.,85.6 mm  3.37 in.,11.5,4,Direct injection,Naturally aspirated engine,5.7 l  6.02 US qt | 5.02 UK qt,Log in to see.,10.2 l  10.78 US qt | 8.97 UK qt,(adsbygoogle = window.adsbygoogle || []).push({});,"Space, Volume and weights",1570 kg  3461.26 lbs.,294 l  10.38 cu. ft.,60.5 l  15.98 US gal | 13.31 UK gal,Dimensions,4643 mm  182.8 in.,1805 mm  71.06 in.,1421 mm  55.94 in.,2775 mm  109.25 in.,1512 mm  59.53 in.,1548 mm  60.94 in.,"Drivetrain, brakes and suspension specs",The Internal combustion engine (ICE) drives the rear wheels of the vehicle.,Rear wheel drive,8 Hydra-Matic,"Independent, Spring McPherson, with stabilizer",Multi-link independent,Ventilated discs,Ventilated discs,ABS (Anti-lock braking system),Electric Steering,225/45 R17; 225/40 R18,,7200 rpm.,"Front, Longitudinal",DOHC-VVT,0.30,10.97 m  35.99 ft.,Steering rack and pinion,8J x 17; 8J x 18; 9J x 18,,,,454 kg  1000.9 lbs.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cadillac,ATS,ATS Sedan,3.6 V6 (325 Hp) AWD Automatic,2013 year,,Internal Combustion engine,Sedan,5,4,Performance specs,13.1 l/100 km  17.96 US mpg21.56 UK mpg7.63 km/l,9 l/100 km  26.13 US mpg31.39 UK mpg11.11 km/l,11.2 l/100 km  21 US mpg25.22 UK mpg8.93 km/l,Petrol (Gasoline),,,,,"5.1 kg/Hp, 197.4 Hp/tonne","4.4 kg/Nm, 226.6 Nm/tonne",Engine specs,325 Hp @ 6800 rpm.,91.2 Hp/l,373 Nm @ 4800 rpm.  275.11 lb.-ft. @ 4800 rpm.,LFX,3564 cm3 217.49 cu. in.,6,V-engine,94 mm  3.7 in.,85.6 mm  3.37 in.,11.5,4,Direct injection,Naturally aspirated engine,5.7 l  6.02 US qt | 5.02 UK qt,Log in to see.,10.2 l  10.78 US qt | 8.97 UK qt,(adsbygoogle = window.adsbygoogle || []).push({});,"Space, Volume and weights",1646 kg  3628.81 lbs.,294 l  10.38 cu. ft.,60.5 l  15.98 US gal | 13.31 UK gal,Dimensions,4643 mm  182.8 in.,1805 mm  71.06 in.,1421 mm  55.94 in.,2775 mm  109.25 in.,1512 mm  59.53 in.,1548 mm  60.94 in.,"Drivetrain, brakes and suspension specs",,All wheel drive (4x4),6 Hydra-Matic,"Independent, Spring McPherson, with stabilizer",Multi-link independent,Ventilated discs,Ventilated discs,ABS (Anti-lock braking system),Electric Steering,225/45 R17; 225/40 R18,,7200 rpm.,"Front, Longitudinal",DOHC-VVT,0.30,11.6 m  38.06 ft.,Steering rack and pinion,8J x 17; 8J x 18; 9J x 18,,,,454 kg  1000.9 lbs.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cadillac,ATS,ATS Sedan,3.6 V6 (325 Hp) Automatic,2013 year,,Internal Combustion engine,Sedan,5,4,Performance specs,13.1 l/100 km  17.96 US mpg21.56 UK mpg7.63 km/l,8.4 l/100 km  28 US mpg33.63 UK mpg11.9 km/l,10.7 l/100 km  21.98 US mpg26.4 UK mpg9.35 km/l,Petrol (Gasoline),,,,,"4.8 kg/Hp, 207 Hp/tonne","4.2 kg/Nm, 237.6 Nm/tonne",Engine specs,325 Hp @ 6800 rpm.,91.2 Hp/l,373 Nm @ 4800 rpm.  275.11 lb.-ft. @ 4800 rpm.,LFX,3564 cm3 217.49 cu. in.,6,V-engine,94 mm  3.7 in.,85.6 mm  3.37 in.,11.5,4,Direct injection,Naturally aspirated engine,5.7 l  6.02 US qt | 5.02 UK qt,Log in to see.,10.2 l  10.78 US qt | 8.97 UK qt,(adsbygoogle = window.adsbygoogle || []).push({});,"Space, Volume and weights",1570 kg  3461.26 lbs.,294 l  10.38 cu. ft.,60.5 l  15.98 US gal | 13.31 UK gal,Dimensions,4643 mm  182.8 in.,1805 mm  71.06 in.,1421 mm  55.94 in.,2775 mm  109.25 in.,1512 mm  59.53 in.,1548 mm  60.94 in.,"Drivetrain, brakes and suspension specs",The Internal combustion engine (ICE) drives the rear wheels of the vehicle.,Rear wheel drive,6 Hydra-Matic,"Independent, Spring McPherson, with stabilizer",Multi-link independent,Ventilated discs,Ventilated discs,ABS (Anti-lock braking system),Electric Steering,225/45 R17; 225/40 R18,,7200 rpm.,"Front, Longitudinal",DOHC-VVT,0.30,10.97 m  35.99 ft.,Steering rack and pinion,8J x 17; 8J x 18; 9J x 18,,,,454 kg  1000.9 lbs.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cadillac,ATS,ATS Sedan,2.5 (205 Hp) Automatic,2013 year,,Internal Combustion engine,Sedan,5,4,Performance specs,10.7 l/100 km  21.98 US mpg26.4 UK mpg9.35 km/l,7.1 l/100 km  33.13 US mpg39.79 UK mpg14.08 km/l,9 l/100 km  26.13 US mpg31.39 UK mpg11.11 km/l,Petrol (Gasoline),,,,,"7.3 kg/Hp, 136.2 Hp/tonne","5.8 kg/Nm, 172.1 Nm/tonne",Engine specs,205 Hp @ 6300 rpm.,83.4 Hp/l,259 Nm @ 4400 rpm.  191.03 lb.-ft. @ 4400 rpm.,LCV,2457 cm3 149.94 cu. in.,4,Inline,88 mm  3.46 in.,101 mm  3.98 in.,11.3,4,Direct injection,Naturally aspirated engine,4.7 l  4.97 US qt | 4.14 UK qt,Log in to see.,6.6 l  6.97 US qt | 5.81 UK qt,(adsbygoogle = window.adsbygoogle || []).push({});,"Space, Volume and weights",1505 kg  3317.96 lbs.,294 l  10.38 cu. ft.,60.5 l  15.98 US gal | 13.31 UK gal,Dimensions,4643 mm  182.8 in.,1805 mm  71.06 in.,1421 mm  55.94 in.,2775 mm  109.25 in.,1512 mm  59.53 in.,1548 mm  60.94 in.,"Drivetrain, brakes and suspension specs",The Internal combustion engine (ICE) drives the rear wheels of the vehicle.,Rear wheel drive,6 Hydra-Matic,"Independent, Spring McPherson, with stabilizer",Multi-link independent,Ventilated discs,Ventilated discs,ABS (Anti-lock braking system),Electric Steering,225/45 R17; 225/40 R18,,7000 rpm.,"Front, Longitudinal",DOHC-VVT,0.30,11.09 m  36.38 ft.,Steering rack and pinion,8J x 17; 8J x 18; 9J x 18,,,,454 kg  1000.9 lbs.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cadillac,ATS,ATS Sedan,2.0 (276 Hp) Start/Stop,2013 year,,Internal Combustion engine,Sedan,5,4,Performance specs,12 l/100 km  19.6 US mpg23.54 UK mpg8.33 km/l,6.5 l/100 km  36.19 US mpg43.46 UK mpg15.38 km/l,8.6 l/100 km  27.35 US mpg32.85 UK mpg11.63 km/l,Petrol (Gasoline),6 sec,6 sec,,220-240 km/h  136.7 - 149.13 mph,"5.4 kg/Hp, 186 Hp/tonne","4.2 kg/Nm, 237.9 Nm/tonne",Engine specs,276 Hp @ 5500 rpm.,138.1 Hp/l,353 Nm @ 1700-5500 rpm.  260.36 lb.-ft. @ 1700-5500 rpm.,LTG,1998 cm3 121.93 cu. in.,4,Inline,86 mm  3.39 in.,86 mm  3.39 in.,9.5,4,Direct injection,Turbocharger,4.7 l  4.97 US qt | 4.14 UK qt,Log in to see.,7.6 l  8.03 US qt | 6.69 UK qt,(adsbygoogle = window.adsbygoogle || []).push({});,"Space, Volume and weights",1484 kg  3271.66 lbs.,381 l  13.45 cu. ft.,62.5 l  16.51 US gal | 13.75 UK gal,Dimensions,4644 mm  182.83 in.,1805 mm  71.06 in.,1427-1419 mm  56.18 - 55.87 in.,2775 mm  109.25 in.,1512 mm  59.53 in.,1548 mm  60.94 in.,"Drivetrain, brakes and suspension specs",The Internal combustion engine (ICE) drives the rear wheels of the vehicle.,Rear wheel drive,,"Independent, Spring McPherson, with stabilizer",Multi-link independent,Ventilated discs,Ventilated discs,ABS (Anti-lock braking system),Electric Steering,225/45 R17; 225/40 ZR18; 255/35 R18,5.7 sec,7000 rpm.,"Front, Longitudinal",,,11.09 m  36.38 ft.,Steering rack and pinion,8J x 17; 8J x 18,6,,,750 kg  1653.47 lbs.,199 g/km,Start & Stop System,1136 kg  2504.45 lbs.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cadillac,ATS,ATS Sedan,2.0 (276 Hp) AWD Automatic,2013 year,,Internal Combustion engine,Sedan,5,4,Performance specs,12 l/100 km  19.6 US mpg23.54 UK mpg8.33 km/l,6.3 l/100 km  37.34 US mpg44.84 UK mpg15.87 km/l,8.4 l/100 km  28 US mpg33.63 UK mpg11.9 km/l,Petrol (Gasoline),6.1 sec,6.1 sec,,220-230 km/h  136.7 - 142.92 mph,"5.6 kg/Hp, 179 Hp/tonne","4.4 kg/Nm, 228.9 Nm/tonne",Engine specs,276 Hp @ 5500 rpm.,138.1 Hp/l,353 Nm @ 1700-5500 rpm.  260.36 lb.-ft. @ 1700-5500 rpm.,LTG,1998 cm3 121.93 cu. in.,4,Inline,86 mm  3.39 in.,86 mm  3.39 in.,9.5,4,Direct injection,Turbocharger,5.7 l  6.02 US qt | 5.02 UK qt,Log in to see.,7.6 l  8.03 US qt | 6.69 UK qt,(adsbygoogle = window.adsbygoogle || []).push({});,"Space, Volume and weights",1542 kg  3399.53 lbs.,381 l  13.45 cu. ft.,62.5 l  16.51 US gal | 13.75 UK gal,Dimensions,4644 mm  182.83 in.,1805 mm  71.06 in.,1427-1419 mm  56.18 - 55.87 in.,2775 mm  109.25 in.,1512 mm  59.53 in.,1548 mm  60.94 in.,"Drivetrain, brakes and suspension specs",,All wheel drive (4x4),6,"Independent, Spring McPherson, with stabilizer",Multi-link independent,Ventilated discs,Ventilated discs,ABS (Anti-lock braking system),Electric Steering,225/45 R17; 225/40 ZR18; 255/35 R18,5.8 sec,7000 rpm.,"Front, Longitudinal",,,11.60 m  38.06 ft.,Steering rack and pinion,8J x 17; 8J x 18,,,,750 kg  1653.47 lbs.,195 g/km,,1136 kg  2504.45 lbs.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cadillac,ATS,ATS Sedan,2.0 (276 Hp) Automatic Start/Stop,2013 year,,Internal Combustion engine,Sedan,5,4,Performance specs,11.6 l/100 km  20.28 US mpg24.35 UK mpg8.62 km/l,6.3 l/100 km  37.34 US mpg44.84 UK mpg15.87 km/l,8.2 l/100 km  28.68 US mpg34.45 UK mpg12.2 km/l,Petrol (Gasoline),5.9 sec,5.9 sec,,220-240 km/h  136.7 - 149.13 mph,"5.3 kg/Hp, 188.4 Hp/tonne","4.2 kg/Nm, 241 Nm/tonne",Engine specs,276 Hp @ 5500 rpm.,138.1 Hp/l,353 Nm @ 1700-5500 rpm.  260.36 lb.-ft. @ 1700-5500 rpm.,LTG,1998 cm3 121.93 cu. in.,4,Inline,86 mm  3.39 in.,86 mm  3.39 in.,9.5,4,Direct injection,Turbocharger,4.7 l  4.97 US qt | 4.14 UK qt,Log in to see.,7.7 l  8.14 US qt | 6.78 UK qt,(adsbygoogle = window.adsbygoogle || []).push({});,"Space, Volume and weights",1465 kg  3229.77 lbs.,381 l  13.45 cu. ft.,62.5 l  16.51 US gal | 13.75 UK gal,Dimensions,4644 mm  182.83 in.,1805 mm  71.06 in.,1427-1419 mm  56.18 - 55.87 in.,2775 mm  109.25 in.,1512 mm  59.53 in.,1548 mm  60.94 in.,"Drivetrain, brakes and suspension specs",The Internal combustion engine (ICE) drives the rear wheels of the vehicle.,Rear wheel drive,6,"Independent, Spring McPherson, with stabilizer",Multi-link independent,Ventilated discs,Ventilated discs,ABS (Anti-lock braking system),Electric Steering,225/45 R17; 225/40 ZR18; 255/35 R18,5.6 sec,7000 rpm.,"Front, Longitudinal",,,11.09 m  36.38 ft.,Steering rack and pinion,8J x 17; 8J x 18,,,,750 kg  1653.47 lbs.,191 g/km,Start & Stop System,1136 kg  2504.45 lbs.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cadillac,BLS,BLS,2.8i V6 24V (255 Hp) Automatic,2006 year,2010 year,Internal Combustion engine,Sedan,5,4,Performance specs,16.9 l/100 km  13.92 US mpg16.71 UK mpg5.92 km/l,7.2 l/100 km  32.67 US mpg39.23 UK mpg13.89 km/l,10.8 l/100 km  21.78 US mpg26.16 UK mpg9.26 km/l,Petrol (Gasoline),7.5 sec,7.5 sec,,245 km/h  152.24 mph,,,Engine specs,255 Hp @ 5500 rpm.,91.3 Hp/l,365 Nm @ 1800-4500 rpm.  269.21 lb.-ft. @ 1800-4500 rpm.,,2792 cm3 170.38 cu. in.,6,V-engine,89 mm  3.5 in.,74.8 mm  2.94 in.,10,4,Multi-point indirect injection,Naturally aspirated engine,,,,(adsbygoogle = window.adsbygoogle || []).push({});,"Space, Volume and weights",,425 l  15.01 cu. ft.,58 l  15.32 US gal | 12.76 UK gal,Dimensions,4680 mm  184.25 in.,1752 mm  68.98 in.,1471 mm  57.91 in.,2675 mm  105.31 in.,1524 mm  60 in.,1506 mm  59.29 in.,"Drivetrain, brakes and suspension specs",The Internal combustion engine (ICE) drives the front wheels of the vehicle.,Front wheel drive,6,Spring Strut,Helical spring,Ventilated discs,Disc,ABS (Anti-lock braking system),,235/45 R17,7.1 sec,,"Front, Transverse",,,11.7 m  38.39 ft.,Steering rack and pinion,7.5J X 17,,,,,259 g/km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cadillac,BLS,BLS,2.8i V6 24V (255 Hp),2006 year,2010 year,Internal Combustion engine,Sedan,5,4,Performance specs,15.4 l/100 km  15.27 US mpg18.34 UK mpg6.49 km/l,7.1 l/100 km  33.13 US mpg39.79 UK mpg14.08 km/l,10.2 l/100 km  23.06 US mpg27.69 UK mpg9.8 km/l,Petrol (Gasoline),6.9 sec,6.9 sec,,250 km/h  155.34 mph,,,Engine specs,255 Hp @ 5500 rpm.,91.3 Hp/l,365 Nm @ 1800-4500 rpm.  269.21 lb.-ft. @ 1800-4500 rpm.,,2792 cm3 170.38 cu. in.,6,V-engine,89 mm  3.5 in.,74.8 mm  2.94 in.,10,4,Multi-point indirect injection,Naturally aspirated engine,,,,(adsbygoogle = window.adsbygoogle || []).push({});,"Space, Volume and weights",,425 l  15.01 cu. ft.,58 l  15.32 US gal | 12.76 UK gal,Dimensions,4680 mm  184.25 in.,1752 mm  68.98 in.,1471 mm  57.91 in.,2675 mm  105.31 in.,1524 mm  60 in.,1506 mm  59.29 in.,"Drivetrain, brakes and suspension specs",The Internal combustion engine (ICE) drives the front wheels of the vehicle.,Front wheel drive,,Spring Strut,Helical spring,Ventilated discs,Disc,ABS (Anti-lock braking system),,235/45 R17,6.6 sec,,"Front, Transverse",,,11.7 m  38.39 ft.,Steering rack and pinion,7.5J X 17,6,,,,245 g/km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cadillac,BLS,BLS,2.0i 16V Turbo (210 Hp),2006 year,2010 year,Internal Combustion engine,Sedan,5,4,Performance specs,12 l/100 km  19.6 US mpg23.54 UK mpg8.33 km/l,6.4 l/100 km  36.75 US mpg44.14 UK mpg15.63 km/l,8.5 l/100 km  27.67 US mpg33.23 UK mpg11.76 km/l,Petrol (Gasoline),7.9 sec,7.9 sec,,235 km/h  146.02 mph,,,Engine specs,210 Hp @ 5500 rpm.,105.1 Hp/l,300 Nm @ 2500 rpm.  221.27 lb.-ft. @ 2500 rpm.,,1998 cm3 121.93 cu. in.,4,Inline,86 mm  3.39 in.,86 mm  3.39 in.,9.5,4,Multi-point indirect injection,Turbocharger,,,,(adsbygoogle = window.adsbygoogle || []).push({});,"Space, Volume and weights",,425 l  15.01 cu. ft.,58 l  15.32 US gal | 12.76 UK gal,Dimensions,4680 mm  184.25 in.,1752 mm  68.98 in.,1471 mm  57.91 in.,2675 mm  105.31 in.,1524 mm  60 in.,1506 mm  59.29 in.,"Drivetrain, brakes and suspension specs",The Internal combustion engine (ICE) drives the front wheels of the vehicle.,Front wheel drive,,Spring Strut,Helical spring,Ventilated discs,Disc,ABS (Anti-lock braking system),,225/45 R17,7.5 sec,,"Front, Transverse",,,10.8 m  35.43 ft.,Steering rack and pinion,7J X 17,6,,,,202 g/km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
