Brand,Model,Generation,Modification (Engine),Start of production,Powertrain Architecture,Body type,Seats,Doors,Performance specs,Fuel Type,Weight-to-power ratio,Weight-to-torque ratio,Engine specs,Power,Power per litre,Torque,Engine location,Engine displacement,Number of cylinders,Position of cylinders,Engine aspiration,Valvetrain,(adsbygoogle = window.adsbygoogle || []).push({});,"Space, Volume and weights",Kerb Weight,Dimensions,Length,Width,Width including mirrors,Height,Wheelbase,"Drivetrain, brakes and suspension specs",Drivetrain Architecture,Drive wheel,Number of Gears (automatic transmission),Front suspension,Rear suspension,Front brakes,Rear brakes,Power steering,Tires size,Wheel rims size,Number of valves per cylinder,End of production,Cylinder Bore,Piston Stroke,Fuel System,Fuel tank capacity,Assisting systems,Steering type,Acceleration 0 - 100 km/h,Acceleration 0 - 62 mph,Acceleration 0 - 60 mph (Calculated by Auto-Data.net),Acceleration 0 - 200 km/h,Number of Gears (manual transmission),Fuel consumption (economy) - urban,Fuel consumption (economy) - extra urban,Maximum speed,Compression ratio,Front track,Rear (Back) track,Maximum engine speed,Drag coefficient (Cd),Trunk (boot) space - minimum,Engine Model/Code,Max. weight,Max load,Ride height (ground clearance),Minimum turning circle (turning diameter),Fuel consumption (economy) - combined,Trunk (boot) space - maximum,Engine systems,Engine oil capacity,Emission standard,Coolant,CO2 emissions,Front overhang,Rear overhang,Electric cars and hybrids specs,Gross battery capacity,All-electric range,Electric motor 1,Electric motor power,Electric motor Torque,System power,Width with mirrors folded,Permitted trailer load with brakes (12%),Permitted trailer load without brakes,Oil viscosity,Net (usable) battery capacity,Battery technology,All-electric range (WLTP),Average Energy consumption (WLTP),System torque,Permitted towbar download,Fuel consumption at Low speed (WLTP),Fuel consumption at Medium speed (WLTP),Fuel consumption at high speed (WLTP),Fuel consumption at very high speed (WLTP),Combined fuel consumption (WLTP),CO2 emissions (WLTP),Approach angle,Departure angle,Wading depth,Max speed (electric),Electric motor 2,Internal combustion engine specs,AdBlue tank,Max. roof load,Permitted trailer load with brakes (8%),Fuel consumption (economy) - urban (NEDC),Fuel consumption (economy) - extra urban (NEDC),Fuel consumption (economy) - combined (NEDC),CO2 emissions (NEDC),Engine oil specification,All-electric range (NEDC),Ramp angle,Climb angle,Acceleration 0 - 300 km/h,Acceleration 0 - 60 mph,"Fuel consumption (economy) - urban (NEDC, WLTP equivalent)","Fuel consumption (economy) - extra urban (NEDC, WLTP equivalent)","Fuel consumption (economy) - combined (NEDC, WLTP equivalent)","CO2 emissions (NEDC, WLTP equivalent)",Battery voltage,Average Energy consumption (NEDC),100 km/h - 0,200 km/h - 0,Average Energy consumption
Proton,Iriz,Iriz,1.6 (109 Hp),2014 year,Internal Combustion engine,Hatchback,5,5,Performance specs,Petrol (Gasoline),"10.6 kg/Hp, 94.8 Hp/tonne","7.7 kg/Nm, 130.4 Nm/tonne",Engine specs,109 Hp @ 5750 rpm.,68.3 Hp/l,150 Nm @ 4000 rpm.  110.63 lb.-ft. @ 4000 rpm.,"Front, Transverse",1597 cm3 97.45 cu. in.,4,Inline,Naturally aspirated engine,DOHC-VVT,(adsbygoogle = window.adsbygoogle || []).push({});,"Space, Volume and weights",1150-1165 kg  2535.32 - 2568.39 lbs.,Dimensions,3920 mm  154.33 in.,1722 mm  67.8 in.,,1554 mm  61.18 in.,2555 mm  100.59 in.,"Drivetrain, brakes and suspension specs",The Internal combustion engine (ICE) drives the front wheels of the vehicle.,Front wheel drive,,"Independent, Spring McPherson, with stabilizer",independent torsion suspension,Ventilated discs,Drum,Electric Steering,185/55 R15,6.5J x 15,4,2017 year,76 mm  2.99 in.,88 mm  3.46 in.,Multi-point indirect injection,40 l  10.57 US gal | 8.8 UK gal,ABS (Anti-lock braking system),Steering rack and pinion,11.1 sec,11.1 sec,10.5 sec,,5,,,175 km/h  108.74 mph,10,,,,,,,,,155 mm  6.1 in.,10 m  32.81 ft.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Proton,Iriz,Iriz,1.3 (95 Hp) CVT,2014 year,Internal Combustion engine,Hatchback,5,5,Performance specs,Petrol (Gasoline),"12.1 kg/Hp, 82.6 Hp/tonne","9.6 kg/Nm, 104.3 Nm/tonne",Engine specs,95 Hp @ 5750 rpm.,71.3 Hp/l,120 Nm @ 4000 rpm.  88.51 lb.-ft. @ 4000 rpm.,"Front, Transverse",1332 cm3 81.28 cu. in.,4,Inline,Naturally aspirated engine,DOHC-VVT,(adsbygoogle = window.adsbygoogle || []).push({});,"Space, Volume and weights",1150-1158 kg  2535.32 - 2552.95 lbs.,Dimensions,3920 mm  154.33 in.,1722 mm  67.8 in.,,1554 mm  61.18 in.,2555 mm  100.59 in.,"Drivetrain, brakes and suspension specs",The Internal combustion engine (ICE) drives the front wheels of the vehicle.,Front wheel drive,CVT,"Independent, Spring McPherson, with stabilizer",independent torsion suspension,Ventilated discs,Drum,Electric Steering,175/65 R14,5.5J x 14,4,2017 year,76 mm  2.99 in.,73.4 mm  2.89 in.,Multi-point indirect injection,40 l  10.57 US gal | 8.8 UK gal,ABS (Anti-lock braking system),Steering rack and pinion,13.1 sec,13.1 sec,12.4 sec,,,,,160 km/h  99.42 mph,10,,,,,,,,,155 mm  6.1 in.,10 m  32.81 ft.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Proton,Iriz,Iriz,1.3 (95 Hp),2014 year,Internal Combustion engine,Hatchback,5,5,Performance specs,Petrol (Gasoline),"11.9 kg/Hp, 84.1 Hp/tonne","9.4 kg/Nm, 106.2 Nm/tonne",Engine specs,95 Hp @ 5750 rpm.,71.3 Hp/l,120 Nm @ 4000 rpm.  88.51 lb.-ft. @ 4000 rpm.,"Front, Transverse",1332 cm3 81.28 cu. in.,4,Inline,Naturally aspirated engine,DOHC-VVT,(adsbygoogle = window.adsbygoogle || []).push({});,"Space, Volume and weights",1130-1138 kg  2491.22 - 2508.86 lbs.,Dimensions,3920 mm  154.33 in.,1722 mm  67.8 in.,,1554 mm  61.18 in.,2555 mm  100.59 in.,"Drivetrain, brakes and suspension specs",The Internal combustion engine (ICE) drives the front wheels of the vehicle.,Front wheel drive,,"Independent, Spring McPherson, with stabilizer",independent torsion suspension,Ventilated discs,Drum,Electric Steering,175/65 R14,5.5J x 14,4,2017 year,76 mm  2.99 in.,73.4 mm  2.89 in.,Multi-point indirect injection,40 l  10.57 US gal | 8.8 UK gal,ABS (Anti-lock braking system),Steering rack and pinion,12.2 sec,12.2 sec,11.6 sec,,5,,,165 km/h  102.53 mph,10,,,,,,,,,155 mm  6.1 in.,10 m  32.81 ft.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Proton,Juara,Juara,1.1 i 16V (71 Hp),2001 year,Internal Combustion engine,Minivan,4,5,Performance specs,Petrol (Gasoline),"14.2 kg/Hp, 70.6 Hp/tonne","10.7 kg/Nm, 93.5 Nm/tonne",Engine specs,71 Hp @ 6000 rpm.,64.9 Hp/l,94 Nm @ 4500 rpm.  69.33 lb.-ft. @ 4500 rpm.,"Front, Longitudinal",1094 cm3 66.76 cu. in.,4,Inline,Naturally aspirated engine,,(adsbygoogle = window.adsbygoogle || []).push({});,"Space, Volume and weights",1005 kg  2215.65 lbs.,Dimensions,3660 mm  144.09 in.,1535 mm  60.43 in.,,1810 mm  71.26 in.,2390 mm  94.09 in.,"Drivetrain, brakes and suspension specs",The Internal combustion engine (ICE) drives the front wheels of the vehicle.,Front wheel drive,4,Spring Strut,Helical spring,Disc,Disc,,165/65 R14,14,4,2004 year,66 mm  2.6 in.,80 mm  3.15 in.,Multi-point indirect injection,30 l  7.93 US gal | 6.6 UK gal,ABS (Anti-lock braking system),Steering rack and pinion,18.1 sec,18.1 sec,17.2 sec,,,,,135 km/h  83.89 mph,9.5,1305 mm  51.38 in.,1305 mm  51.38 in.,,,,,1335 kg  2943.17 lbs.,330 kg  727.53 lbs.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Proton,Perdana,Perdana II (facelift 2016),2.4 (181 Hp) Automatic,2016 year,Internal Combustion engine,Sedan,5,4,Performance specs,Petrol (Gasoline),"8.5 kg/Hp, 117.9 Hp/tonne","6.9 kg/Nm, 144.6 Nm/tonne",Engine specs,181 Hp @ 6500 rpm.,76.9 Hp/l,222 Nm @ 4300 rpm.  163.74 lb.-ft. @ 4300 rpm.,"Front, Transverse",2354 cm3 143.65 cu. in.,4,Inline,Naturally aspirated engine,DOHC,(adsbygoogle = window.adsbygoogle || []).push({});,"Space, Volume and weights",1535 kg  3384.1 lbs.,Dimensions,5020 mm  197.64 in.,1845 mm  72.64 in.,,1475 mm  58.07 in.,2800 mm  110.24 in.,"Drivetrain, brakes and suspension specs",The Internal combustion engine (ICE) drives the front wheels of the vehicle.,Front wheel drive,5,Double wishbone,"Independent, spring multi-link with stabilizer",Ventilated discs,Disc,Hydraulic Steering,225/50 R17,17,4,,87 mm  3.43 in.,99 mm  3.9 in.,Multi-point indirect injection,70 l  18.49 US gal | 15.4 UK gal,ABS (Anti-lock braking system),Steering rack and pinion,,,,,,,,,10.5,,,,,,,,,,11.4 m  37.4 ft.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Proton,Perdana,Perdana II (facelift 2016),2.0 (156 Hp) Automatic,2016 year,Internal Combustion engine,Sedan,5,4,Performance specs,Petrol (Gasoline),"9.7 kg/Hp, 103.3 Hp/tonne","8 kg/Nm, 125.2 Nm/tonne",Engine specs,156 Hp @ 6300 rpm.,78.1 Hp/l,189 Nm @ 4300 rpm.  139.4 lb.-ft. @ 4300 rpm.,"Front, Transverse",1997 cm3 121.86 cu. in.,4,Inline,Naturally aspirated engine,SOHC,(adsbygoogle = window.adsbygoogle || []).push({});,"Space, Volume and weights",1510 kg  3328.98 lbs.,Dimensions,4999 mm  196.81 in.,1845 mm  72.64 in.,,1475 mm  58.07 in.,2800 mm  110.24 in.,"Drivetrain, brakes and suspension specs",The Internal combustion engine (ICE) drives the front wheels of the vehicle.,Front wheel drive,5,Double wishbone,"Independent, spring multi-link with stabilizer",Ventilated discs,Disc,Hydraulic Steering,225/50 R17,17,4,,81 mm  3.19 in.,96.9 mm  3.81 in.,Multi-point indirect injection,70 l  18.49 US gal | 15.4 UK gal,ABS (Anti-lock braking system),Steering rack and pinion,,,,,,,,,10.6,,,,,,,,,,11.4 m  37.4 ft.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Proton,Perdana,Perdana II,2.0 (156 Hp) Automatic,2013 year,Internal Combustion engine,Sedan,5,4,Performance specs,Petrol (Gasoline),"9.8 kg/Hp, 101.6 Hp/tonne","8.1 kg/Nm, 123.1 Nm/tonne",Engine specs,156 Hp @ 6300 rpm.,78.1 Hp/l,189 Nm @ 4300 rpm.  139.4 lb.-ft. @ 4300 rpm.,"Front, Transverse",1997 cm3 121.86 cu. in.,4,Inline,Naturally aspirated engine,,(adsbygoogle = window.adsbygoogle || []).push({});,"Space, Volume and weights",1535 kg  3384.1 lbs.,Dimensions,4999 mm  196.81 in.,1845 mm  72.64 in.,,1475 mm  58.07 in.,2800 mm  110.24 in.,"Drivetrain, brakes and suspension specs",The Internal combustion engine (ICE) drives the front wheels of the vehicle.,Front wheel drive,5,Double wishbone,"Independent, spring multi-link with stabilizer",Ventilated discs,Disc,Hydraulic Steering,225/45 R17,17,4,2015 year,81 mm  3.19 in.,96.9 mm  3.81 in.,Multi-point indirect injection,70 l  18.49 US gal | 15.4 UK gal,ABS (Anti-lock braking system),Steering rack and pinion,,,,,,,,,10.6,1591 mm  62.64 in.,1592 mm  62.68 in.,,,565 l  19.95 cu. ft.,,2100 kg  4629.71 lbs.,565 kg  1245.61 lbs.,172 mm  6.77 in.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Proton,Perdana,Perdana II,2.0 (156 Hp),2013 year,Internal Combustion engine,Sedan,5,4,Performance specs,Petrol (Gasoline),"9.8 kg/Hp, 101.6 Hp/tonne","8.1 kg/Nm, 123.1 Nm/tonne",Engine specs,156 Hp @ 6300 rpm.,78.1 Hp/l,189 Nm @ 4300 rpm.  139.4 lb.-ft. @ 4300 rpm.,"Front, Transverse",1997 cm3 121.86 cu. in.,4,Inline,Naturally aspirated engine,,(adsbygoogle = window.adsbygoogle || []).push({});,"Space, Volume and weights",1535 kg  3384.1 lbs.,Dimensions,4999 mm  196.81 in.,1845 mm  72.64 in.,,1475 mm  58.07 in.,2800 mm  110.24 in.,"Drivetrain, brakes and suspension specs",The Internal combustion engine (ICE) drives the front wheels of the vehicle.,Front wheel drive,,Double wishbone,"Independent, spring multi-link with stabilizer",Ventilated discs,Disc,Hydraulic Steering,225/45 R17,17,4,2015 year,81 mm  3.19 in.,96.9 mm  3.81 in.,Multi-point indirect injection,70 l  18.49 US gal | 15.4 UK gal,ABS (Anti-lock braking system),Steering rack and pinion,,,,,6,,,,10.6,1591 mm  62.64 in.,1592 mm  62.68 in.,,,565 l  19.95 cu. ft.,,2100 kg  4629.71 lbs.,565 kg  1245.61 lbs.,172 mm  6.77 in.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Proton,Perdana,Perdana I,2.0 i V6 24V (150 Hp),1998 year,Internal Combustion engine,Sedan,5,4,Performance specs,Petrol (Gasoline),"9.2 kg/Hp, 109.1 Hp/tonne","7.7 kg/Nm, 130.2 Nm/tonne",Engine specs,150 Hp @ 6750 rpm.,75 Hp/l,179 Nm @ 4000 rpm.  132.02 lb.-ft. @ 4000 rpm.,"Front, Transverse",1999 cm3 121.99 cu. in.,6,Inline,Naturally aspirated engine,DOHC,(adsbygoogle = window.adsbygoogle || []).push({});,"Space, Volume and weights",1375 kg  3031.36 lbs.,Dimensions,4610 mm  181.5 in.,1730 mm  68.11 in.,,1400 mm  55.12 in.,2635 mm  103.74 in.,"Drivetrain, brakes and suspension specs",The Internal combustion engine (ICE) drives the front wheels of the vehicle.,Front wheel drive,4,Spring Strut,Helical spring,Ventilated discs,Disc,Hydraulic Steering,205/55 R16 H,16,4,2010 year,78.4 mm  3.09 in.,69 mm  2.72 in.,Multi-point indirect injection,64 l  16.91 US gal | 14.08 UK gal,ABS (Anti-lock braking system),Steering rack and pinion,13 sec,13 sec,12.4 sec,,,,,205 km/h  127.38 mph,10,1510 mm  59.45 in.,1505 mm  59.25 in.,,,450 l  15.89 cu. ft.,,1915 kg  4221.85 lbs.,540 kg  1190.5 lbs.,,,7.5 l/100 km  31.36 US mpg37.66 UK mpg13.33 km/l,660 l  23.31 cu. ft.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Proton,Perdana,Perdana I,2.0 i 16V (137 Hp),"January, 1995 year",Internal Combustion engine,Sedan,5,4,Performance specs,Petrol (Gasoline),"9.1 kg/Hp, 110 Hp/tonne","7.1 kg/Nm, 141.4 Nm/tonne",Engine specs,137 Hp @ 6000 rpm.,68.5 Hp/l,176 Nm @ 4750 rpm.  129.81 lb.-ft. @ 4750 rpm.,"Front, Transverse",1999 cm3 121.99 cu. in.,4,Inline,Naturally aspirated engine,DOHC,(adsbygoogle = window.adsbygoogle || []).push({});,"Space, Volume and weights",1245 kg  2744.76 lbs.,Dimensions,4610 mm  181.5 in.,1730 mm  68.11 in.,,1400 mm  55.12 in.,2635 mm  103.74 in.,"Drivetrain, brakes and suspension specs",The Internal combustion engine (ICE) drives the front wheels of the vehicle.,Front wheel drive,,Spring Strut,Helical spring,Ventilated discs,Disc,Hydraulic Steering,205/55 R16,16,4,1998 year,,,Multi-point indirect injection,64 l  16.91 US gal | 14.08 UK gal,ABS (Anti-lock braking system),Steering rack and pinion,13 sec,13 sec,12.4 sec,,5,,,195 km/h  121.17 mph,,1510 mm  59.45 in.,1505 mm  59.25 in.,,,,,1760 kg  3880.14 lbs.,515 kg  1135.38 lbs.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Proton,Persona,Persona III (facelift 2019),1.6 (109 Hp) CVT,2019 year,Internal Combustion engine,Sedan,5,4,Performance specs,Petrol (Gasoline),"10.8 kg/Hp, 92.8 Hp/tonne","7.8 kg/Nm, 127.8 Nm/tonne",Engine specs,109 Hp @ 5750 rpm.,68.3 Hp/l,150 Nm @ 4000 rpm.  110.63 lb.-ft. @ 4000 rpm.,"Front, Transverse",1597 cm3 97.45 cu. in.,4,Inline,Naturally aspirated engine,DOHC-VVT,(adsbygoogle = window.adsbygoogle || []).push({});,"Space, Volume and weights",1174-1193 kg  2588.23 - 2630.11 lbs.,Dimensions,4362 mm  171.73 in.,1722 mm  67.8 in.,,1554 mm  61.18 in.,2555 mm  100.59 in.,"Drivetrain, brakes and suspension specs",The Internal combustion engine (ICE) drives the front wheels of the vehicle.,Front wheel drive,CVT,"Independent, Spring McPherson, with stabilizer",Torsion,Ventilated discs,Drum,Electric Steering,185/55 R15,15,4,,,,Multi-point indirect injection,40 l  10.57 US gal | 8.8 UK gal,ABS (Anti-lock braking system),Steering rack and pinion,,,,,,,,,,1490 mm  58.66 in.,1490 mm  58.66 in.,,,510 l  18.01 cu. ft.,,,,,10.0 m  32.81 ft.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Proton,Persona,Persona III (facelift 2019),1.6 (109 Hp),2019 year,Internal Combustion engine,Sedan,5,4,Performance specs,Petrol (Gasoline),"10.6 kg/Hp, 94.5 Hp/tonne","7.7 kg/Nm, 130 Nm/tonne",Engine specs,109 Hp @ 5750 rpm.,68.3 Hp/l,150 Nm @ 4000 rpm.  110.63 lb.-ft. @ 4000 rpm.,"Front, Transverse",1597 cm3 97.45 cu. in.,4,Inline,Naturally aspirated engine,DOHC-VVT,(adsbygoogle = window.adsbygoogle || []).push({});,"Space, Volume and weights",1154 kg  2544.13 lbs.,Dimensions,4362 mm  171.73 in.,1722 mm  67.8 in.,,1554 mm  61.18 in.,2555 mm  100.59 in.,"Drivetrain, brakes and suspension specs",The Internal combustion engine (ICE) drives the front wheels of the vehicle.,Front wheel drive,,"Independent, Spring McPherson, with stabilizer",Torsion,Ventilated discs,Drum,Electric Steering,185/55 R15,15,4,,,,Multi-point indirect injection,40 l  10.57 US gal | 8.8 UK gal,ABS (Anti-lock braking system),Steering rack and pinion,,,,,5,,,,,1490 mm  58.66 in.,1490 mm  58.66 in.,,,510 l  18.01 cu. ft.,,,,,10.0 m  32.81 ft.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Proton,Persona,Persona III,1.6 (109 Hp) CVT,2016 year,Internal Combustion engine,Sedan,5,4,Performance specs,Petrol (Gasoline),"10.8 kg/Hp, 92.8 Hp/tonne","7.8 kg/Nm, 127.7 Nm/tonne",Engine specs,109 Hp @ 5750 rpm.,68.3 Hp/l,150 Nm @ 4000 rpm.  110.63 lb.-ft. @ 4000 rpm.,"Front, Transverse",1597 cm3 97.45 cu. in.,4,Inline,Naturally aspirated engine,DOHC-VVT,(adsbygoogle = window.adsbygoogle || []).push({});,"Space, Volume and weights",1175-1210 kg  2590.43 - 2667.59 lbs.,Dimensions,4387 mm  172.72 in.,1722 mm  67.8 in.,,1554 mm  61.18 in.,2555 mm  100.59 in.,"Drivetrain, brakes and suspension specs",The Internal combustion engine (ICE) drives the front wheels of the vehicle.,Front wheel drive,CVT,"Independent, Spring McPherson, with stabilizer",independent torsion suspension,Ventilated discs,Drum,Electric Steering,185/55 R15,6.0J x 15,4,,76 mm  2.99 in.,88 mm  3.46 in.,Multi-point indirect injection,,ABS (Anti-lock braking system),Steering rack and pinion,,,,,,,,,10,,,,,510 l  18.01 cu. ft.,,,,155 mm  6.1 in.,10.0 m  32.81 ft.,6.1 l/100 km  38.56 US mpg46.31 UK mpg16.39 km/l,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Proton,Persona,Persona III,1.6 (109 Hp),2016 year,Internal Combustion engine,Sedan,5,4,Performance specs,Petrol (Gasoline),"10.6 kg/Hp, 94.4 Hp/tonne","7.7 kg/Nm, 129.9 Nm/tonne",Engine specs,109 Hp @ 5750 rpm.,68.3 Hp/l,150 Nm @ 4000 rpm.  110.63 lb.-ft. @ 4000 rpm.,"Front, Transverse",1597 cm3 97.45 cu. in.,4,Inline,Naturally aspirated engine,DOHC-VVT,(adsbygoogle = window.adsbygoogle || []).push({});,"Space, Volume and weights",1155 kg  2546.34 lbs.,Dimensions,4387 mm  172.72 in.,1722 mm  67.8 in.,,1554 mm  61.18 in.,2555 mm  100.59 in.,"Drivetrain, brakes and suspension specs",The Internal combustion engine (ICE) drives the front wheels of the vehicle.,Front wheel drive,,"Independent, Spring McPherson, with stabilizer",independent torsion suspension,Ventilated discs,Drum,Electric Steering,185/55 R15,6.0J x 15,4,,76 mm  2.99 in.,88 mm  3.46 in.,Multi-point indirect injection,,ABS (Anti-lock braking system),Steering rack and pinion,,,,,5,,,,10,,,,,510 l  18.01 cu. ft.,,,,155 mm  6.1 in.,10.0 m  32.81 ft.,5.6 l/100 km  42 US mpg50.44 UK mpg17.86 km/l,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Proton,Persona,Persona I Coupe,1.8 i 16V (135 Hp),1997 year,Internal Combustion engine,Coupe,4,2,Performance specs,Petrol (Gasoline),"8 kg/Hp, 125.6 Hp/tonne","6.6 kg/Nm, 152.6 Nm/tonne",Engine specs,135 Hp @ 6500 rpm.,73.6 Hp/l,164 Nm @ 5500 rpm.  120.96 lb.-ft. @ 5500 rpm.,"Front, Transverse",1834 cm3 111.92 cu. in.,4,Inline,Naturally aspirated engine,DOHC,(adsbygoogle = window.adsbygoogle || []).push({});,"Space, Volume and weights",1075 kg  2369.97 lbs.,Dimensions,4220 mm  166.14 in.,1690 mm  66.54 in.,,1360 mm  53.54 in.,2440 mm  96.06 in.,"Drivetrain, brakes and suspension specs",The Internal combustion engine (ICE) drives the front wheels of the vehicle.,Front wheel drive,,Spring Strut,Helical spring,Ventilated discs,Drum,Hydraulic Steering,185/60 R14,14,4,2001 year,81 mm  3.19 in.,89 mm  3.5 in.,Multi-point indirect injection,50 l  13.21 US gal | 11 UK gal,ABS (Anti-lock braking system),Steering rack and pinion,9 sec,9 sec,8.6 sec,,5,11.9 l/100 km  19.77 US mpg23.74 UK mpg8.4 km/l,6.8 l/100 km  34.59 US mpg41.54 UK mpg14.71 km/l,203 km/h  126.14 mph,10.5,1450 mm  57.09 in.,1460 mm  57.48 in.,,,400 l  14.13 cu. ft.,,1550 kg  3417.17 lbs.,475 kg  1047.2 lbs.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Proton,Persona,Persona I Hatchback,2.0 TD (420 TD) (82 Hp),1993 year,Internal Combustion engine,Hatchback,5,5,Performance specs,Diesel,"14.3 kg/Hp, 69.8 Hp/tonne","6.8 kg/Nm, 146.4 Nm/tonne",Engine specs,82 Hp @ 4500 rpm.,41 Hp/l,172 Nm @ 2500 rpm.  126.86 lb.-ft. @ 2500 rpm.,"Front, Transverse",1998 cm3 121.93 cu. in.,4,Inline,Turbocharger,,(adsbygoogle = window.adsbygoogle || []).push({});,"Space, Volume and weights",1175 kg  2590.43 lbs.,Dimensions,4270 mm  168.11 in.,1680 mm  66.14 in.,,1385 mm  54.53 in.,2500 mm  98.43 in.,"Drivetrain, brakes and suspension specs",The Internal combustion engine (ICE) drives the front wheels of the vehicle.,Front wheel drive,,Spring Strut,Helical spring,Ventilated discs,Drum,Hydraulic Steering,185/60 R14,14,2,2007 year,82.7 mm  3.26 in.,93 mm  3.66 in.,Diesel - Standard diesel injection (SDI),50 l  13.21 US gal | 11 UK gal,ABS (Anti-lock braking system),Steering rack and pinion,14.3 sec,14.3 sec,13.6 sec,,5,9.8 l/100 km  24 US mpg28.82 UK mpg10.2 km/l,6.8 l/100 km  34.59 US mpg41.54 UK mpg14.71 km/l,170 km/h  105.63 mph,22.2,1450 mm  57.09 in.,1460 mm  57.48 in.,,,385 l  13.6 cu. ft.,,1575 kg  3472.28 lbs.,400 kg  881.85 lbs.,,,,950 l  33.55 cu. ft.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Proton,Persona,Persona I Hatchback,2.0 D (420 D) (65 Hp),1993 year,Internal Combustion engine,Hatchback,5,5,Performance specs,Diesel,"17.7 kg/Hp, 56.5 Hp/tonne","9.3 kg/Nm, 107 Nm/tonne",Engine specs,65 Hp @ 4500 rpm.,32.5 Hp/l,123 Nm @ 3000 rpm.  90.72 lb.-ft. @ 3000 rpm.,"Front, Transverse",1998 cm3 121.93 cu. in.,4,Inline,Naturally aspirated engine,OHC,(adsbygoogle = window.adsbygoogle || []).push({});,"Space, Volume and weights",1150 kg  2535.32 lbs.,Dimensions,4270 mm  168.11 in.,1680 mm  66.14 in.,,1385 mm  54.53 in.,2500 mm  98.43 in.,"Drivetrain, brakes and suspension specs",The Internal combustion engine (ICE) drives the front wheels of the vehicle.,Front wheel drive,,Spring Strut,Helical spring,Disc,Drum,Hydraulic Steering,175/70 R14,14,2,2007 year,82.7 mm  3.26 in.,93 mm  3.66 in.,Diesel - Standard diesel injection (SDI),50 l  13.21 US gal | 11 UK gal,ABS (Anti-lock braking system),Steering rack and pinion,18.5 sec,18.5 sec,17.6 sec,,5,9.3 l/100 km  25.29 US mpg30.37 UK mpg10.75 km/l,5.8 l/100 km  40.55 US mpg48.7 UK mpg17.24 km/l,160 km/h  99.42 mph,22.2,1450 mm  57.09 in.,1460 mm  57.48 in.,,,385 l  13.6 cu. ft.,,1575 kg  3472.28 lbs.,425 kg  936.96 lbs.,,,,950 l  33.55 cu. ft.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
